680.0 KB	564507e8e000-564507f38000 r--p 00000000 08:00 290860                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/target/release/controller
  4.0 KB	7954be05b000-7954be05c000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7954be05c000-7954be184000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7954be184000-7954be2fe000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7954be2fe000-79553e2fe000 ---p 00000000 00:00 0 
  1.1 MB	79553e2fe000-79553e41e000 rw-p 00000000 00:00 0 
  6.0 GB	79553e41e000-7956be2fe000 ---p 00000000 00:00 0 
  4.0 KB	7956be2fe000-7956be2ff000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7956be2ff000-7956be427000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7956be427000-7956be5a1000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7956be5a1000-79573e5a1000 ---p 00000000 00:00 0 
  1.1 MB	79573e5a1000-79573e6c1000 rw-p 00000000 00:00 0 
  6.0 GB	79573e6c1000-7958be5a1000 ---p 00000000 00:00 0 
  4.0 KB	7958be5a1000-7958be5a2000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7958be5a2000-7958be6ca000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7958be6ca000-7958be844000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7958be844000-79593e844000 ---p 00000000 00:00 0 
  1.1 MB	79593e844000-79593e964000 rw-p 00000000 00:00 0 
  6.0 GB	79593e964000-795abe844000 ---p 00000000 00:00 0 
  4.0 KB	795abe844000-795abe845000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	795abe845000-795abe96d000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	795abe96d000-795abeae7000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	795abeae7000-795b3eae7000 ---p 00000000 00:00 0 
  1.1 MB	795b3eae7000-795b3ec07000 rw-p 00000000 00:00 0 
  6.0 GB	795b3ec07000-795cbeae7000 ---p 00000000 00:00 0 
  4.0 KB	795cbeae7000-795cbeae8000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	795cbeae8000-795cbec10000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	795cbec10000-795cbed8a000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	795cbed8a000-795d3ed8a000 ---p 00000000 00:00 0 
  1.1 MB	795d3ed8a000-795d3eeaa000 rw-p 00000000 00:00 0 
  6.0 GB	795d3eeaa000-795ebed8a000 ---p 00000000 00:00 0 
  4.0 KB	795ebed8a000-795ebed8b000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	795ebed8b000-795ebeeb3000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	795ebeeb3000-795ebf02d000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	795ebf02d000-795f3f02d000 ---p 00000000 00:00 0 
  1.1 MB	795f3f02d000-795f3f14d000 rw-p 00000000 00:00 0 
  6.0 GB	795f3f14d000-7960bf02d000 ---p 00000000 00:00 0 
  4.0 KB	7960bf02d000-7960bf02e000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7960bf02e000-7960bf156000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7960bf156000-7960bf2d0000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7960bf2d0000-79613f2d0000 ---p 00000000 00:00 0 
  1.1 MB	79613f2d0000-79613f3f0000 rw-p 00000000 00:00 0 
  6.0 GB	79613f3f0000-7962bf2d0000 ---p 00000000 00:00 0 
  4.0 KB	7962bf2d0000-7962bf2d1000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7962bf2d1000-7962bf3f9000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7962bf3f9000-7962bf573000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7962bf573000-79633f573000 ---p 00000000 00:00 0 
  1.1 MB	79633f573000-79633f693000 rw-p 00000000 00:00 0 
  6.0 GB	79633f693000-7964bf573000 ---p 00000000 00:00 0 
  4.0 KB	7964bf573000-7964bf574000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7964bf574000-7964bf69c000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7964bf69c000-7964bf816000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7964bf816000-79653f816000 ---p 00000000 00:00 0 
  1.1 MB	79653f816000-79653f936000 rw-p 00000000 00:00 0 
  6.0 GB	79653f936000-7966bf816000 ---p 00000000 00:00 0 
  4.0 KB	7966bf816000-7966bf817000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7966bf817000-7966bf93f000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7966bf93f000-7966bfab9000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7966bfab9000-79673fab9000 ---p 00000000 00:00 0 
  1.1 MB	79673fab9000-79673fbd9000 rw-p 00000000 00:00 0 
  6.0 GB	79673fbd9000-7968bfab9000 ---p 00000000 00:00 0 
  4.0 KB	7968bfab9000-7968bfaba000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7968bfaba000-7968bfbe2000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7968bfbe2000-7968bfd5c000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7968bfd5c000-79693fd5c000 ---p 00000000 00:00 0 
  1.1 MB	79693fd5c000-79693fe7c000 rw-p 00000000 00:00 0 
  6.0 GB	79693fe7c000-796abfd5c000 ---p 00000000 00:00 0 
  4.0 KB	796abfd5c000-796abfd5d000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	796abfd5d000-796abfe85000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	796abfe85000-796abffff000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	796abffff000-796b3ffff000 ---p 00000000 00:00 0 
  1.1 MB	796b3ffff000-796b4011f000 rw-p 00000000 00:00 0 
  6.0 GB	796b4011f000-796cbffff000 ---p 00000000 00:00 0 
  4.0 KB	796cbffff000-796cc0000000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	796cc0000000-796cc0128000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	796cc0128000-796cc02a2000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	796cc02a2000-796d402a2000 ---p 00000000 00:00 0 
  1.1 MB	796d402a2000-796d403c2000 rw-p 00000000 00:00 0 
  6.0 GB	796d403c2000-796ec02a2000 ---p 00000000 00:00 0 
  4.0 KB	796ec02a2000-796ec02a3000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	796ec02a3000-796ec03cb000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	796ec03cb000-796ec0545000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	796ec0545000-796f40545000 ---p 00000000 00:00 0 
  1.1 MB	796f40545000-796f40665000 rw-p 00000000 00:00 0 
  6.0 GB	796f40665000-7970c0545000 ---p 00000000 00:00 0 
  4.0 KB	7970c0545000-7970c0546000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7970c0546000-7970c066e000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7970c066e000-7970c07e8000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7970c07e8000-7971407e8000 ---p 00000000 00:00 0 
  1.1 MB	7971407e8000-797140908000 rw-p 00000000 00:00 0 
  6.0 GB	797140908000-7972c07e8000 ---p 00000000 00:00 0 
  4.0 KB	7972c07e8000-7972c07e9000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7972c07e9000-7972c0911000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7972c0911000-7972c0a8b000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7972c0a8b000-797340a8b000 ---p 00000000 00:00 0 
  1.1 MB	797340a8b000-797340bab000 rw-p 00000000 00:00 0 
  6.0 GB	797340bab000-7974c0a8b000 ---p 00000000 00:00 0 
  4.0 KB	7974c0a8b000-7974c0a8c000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7974c0a8c000-7974c0bb4000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7974c0bb4000-7974c0d2e000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7974c0d2e000-797540d2e000 ---p 00000000 00:00 0 
  1.1 MB	797540d2e000-797540e4e000 rw-p 00000000 00:00 0 
  6.0 GB	797540e4e000-7976c0d2e000 ---p 00000000 00:00 0 
  4.0 KB	7976c0d2e000-7976c0d2f000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7976c0d2f000-7976c0e57000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7976c0e57000-7976c0fd1000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7976c0fd1000-797740fd1000 ---p 00000000 00:00 0 
  1.1 MB	797740fd1000-7977410f1000 rw-p 00000000 00:00 0 
  6.0 GB	7977410f1000-7978c0fd1000 ---p 00000000 00:00 0 
  4.0 KB	7978c0fd1000-7978c0fd2000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7978c0fd2000-7978c10fa000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7978c10fa000-7978c1274000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7978c1274000-797941274000 ---p 00000000 00:00 0 
  1.1 MB	797941274000-797941394000 rw-p 00000000 00:00 0 
  6.0 GB	797941394000-797ac1274000 ---p 00000000 00:00 0 
  4.0 KB	797ac1274000-797ac1275000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	797ac1275000-797ac139d000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	797ac139d000-797ac1517000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	797ac1517000-797b41517000 ---p 00000000 00:00 0 
  1.1 MB	797b41517000-797b41637000 rw-p 00000000 00:00 0 
  6.0 GB	797b41637000-797cc1517000 ---p 00000000 00:00 0 
  4.0 KB	797cc1517000-797cc1518000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	797cc1518000-797cc1640000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	797cc1640000-797cc17ba000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	797cc17ba000-797d417ba000 ---p 00000000 00:00 0 
  1.1 MB	797d417ba000-797d418da000 rw-p 00000000 00:00 0 
  6.0 GB	797d418da000-797ec17ba000 ---p 00000000 00:00 0 
  4.0 KB	797ec17ba000-797ec17bb000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	797ec17bb000-797ec18e3000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	797ec18e3000-797ec1a5d000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	797ec1a5d000-797f41a5d000 ---p 00000000 00:00 0 
  1.1 MB	797f41a5d000-797f41b7d000 rw-p 00000000 00:00 0 
  6.0 GB	797f41b7d000-7980c1a5d000 ---p 00000000 00:00 0 
  4.0 KB	7980c1a5d000-7980c1a5e000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7980c1a5e000-7980c1b86000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7980c1b86000-7980c1d00000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7980c1d00000-798141d00000 ---p 00000000 00:00 0 
  1.1 MB	798141d00000-798141e20000 rw-p 00000000 00:00 0 
  6.0 GB	798141e20000-7982c1d00000 ---p 00000000 00:00 0 
  4.0 KB	7982c1d00000-7982c1d01000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7982c1d01000-7982c1e29000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7982c1e29000-7982c1fa3000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7982c1fa3000-798341fa3000 ---p 00000000 00:00 0 
